product_name,original_url,currency,brand_name,quantity_measurement,product_image,price_per_unit,price,is_available,old_price,discount,product_hash,product_id,discount_start,discount_end,category
Mara Smrznuta strudla mak Mara 500g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-testa-i-pica/Slatka-testa/Smrznuta-strudla-mak-Mara-500g/p/7237126,RSD,,500 gr,https://static.maxi.rs/medias/sys_master/products/h94/h9a/9143326933022.jpg?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,479.98 rsd/Kg,23999,True,,False,ec070897aba8630b4f15e153d3b3f12d,7237126,,,Smrznuti proizvodi
Maxi Smrznuta mesavina za djuvec Maxi 1kg,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-povrcje/Meshano-povrcje/Smrznuta-mesavina-za-djuvec-Maxi-1kg/p/7451869,RSD,,1 Kg,https://static.maxi.rs/medias/sys_master/hdb/h03/8904914272286.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,282.99 rsd/Kg,28299,True,,False,8b4ad9394d3bfe173987d8892ededf57,7451869,,,Smrznuti proizvodi
MMM LASTA Smrz.knedle Kaiser pistac-bela cok.420g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-testa-i-pica/Slatka-testa/Smrz-knedle-Kaiser-pistac-bela-cok-420g/p/7563507,RSD,,420 gr,https://static.maxi.rs/medias/sys_master/products/h72/h3e/9143338467358.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1238.07 rsd/Kg,51999,True,,False,29ffbf1c1e0ee60b8d1c7cf2e553e21c,7563507,,,Smrznuti proizvodi
Frikom Smrznuti pangacius filet Frikom 500g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Smrznuti-pangacius-filet-Frikom-500g/p/7190672,RSD,,500 gr,https://static.maxi.rs/medias/sys_master/hb0/hdf/8986585202718.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1359.98 rsd/Kg,67999,True,,False,ec8f1cf40e5cfc6977deea25316e206e,7190672,,,Smrznuti proizvodi
Maxi Smrznuta Schwarzwald torta Maxi 600g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznute-torte-i-deserti/Smrznuta-Schwarzwald-torta-Maxi-600g/p/7197671,RSD,,600 gr,https://static.maxi.rs/medias/sys_master/hbb/hc7/9007524479006.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1124.98 rsd/Kg,67499,True,,False,ea69ef2270fb34e5260a462365426eaa,7197671,,,Smrznuti proizvodi
Frikom Slad.multipack Leni stapic M6 420ml,https://www.maxi.rs/Smrznuti-proizvodi/Slad-multipack-Leni-stapic-M6-420ml/p/7719221,RSD,,324 gr,https://static.maxi.rs/medias/sys_master/hd1/h6b/9118049173534.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1296.27 rsd/Kg,41999,True,,False,f49a59f3b20cfe09da82aa4ef1373c70,7719221,,,Smrznuti proizvodi
Frikom Smrznute rolnice Kapri Frikom 800g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-testa-i-pica/Slatka-testa/Smrznute-rolnice-Kapri-Frikom-800g/p/7662483,RSD,,800 gr,https://static.maxi.rs/medias/sys_master/products/h14/he2/9189994070046.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,687.49 rsd/Kg,54999,True,,False,20bd6d882652d372609aef1309dad7ae,7662483,,,Smrznuti proizvodi
Milka Sladoled Milka jagoda cizkejk 338g,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Milka-jagoda-cizkejk-338g/p/7724055,RSD,,338 gr,https://static.maxi.rs/medias/sys_master/products/hb2/h89/9143905026078.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2588.73 rsd/Kg,87499,True,,False,0f7486dbc8796109fe9f18537a583712,7724055,,,Smrznuti proizvodi
Mc Cain Smrznuti pomfrit Golden longs 750g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-povrcje/Krompir/Smrznuti-pomfrit-Golden-longs-750g/p/7180860,RSD,,750 gr,https://static.maxi.rs/medias/sys_master/h7f/h73/8842813014046.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,622.65 rsd/Kg,46699,True,,False,3144dcb61d8c261593856ccabecc7111,7180860,,,Smrznuti proizvodi
Mc Cain Smrznuti pomfrit -kriska Wedges750g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-povrcje/Krompir/Smrznuti-pomfrit-kriska-Wedges750g/p/7180862,RSD,,750 gr,https://static.maxi.rs/medias/sys_master/products/h4d/h8d/9143323328542.jpg?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,622.65 rsd/Kg,46699,True,,False,3b12c019a78d1ae38142402131a9728d,7180862,,,Smrznuti proizvodi
Maxi Smrz.crvena riba Premia cca 600g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Smrz-crvena-riba-Premia-cca-600g/p/7285883,RSD,,600 gr,https://static.maxi.rs/medias/sys_master/hb2/h88/8829283205150.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,"1.089,00 RSD/kilogram",65340,True,,False,a2f604d5d9a728e6e70183673c6c5223,7285883,,,Smrznuti proizvodi
Frikom Smrznuta Papalina 1kg,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Smrznuta-Papalina-1kg/p/7346033,RSD,,1 Kg,https://static.maxi.rs/medias/sys_master/hff/h0a/8986511802398.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,489.99 rsd/Kg,48999,True,,False,20cb7e72720d76f719d7c9adf36f3e88,7346033,,,Smrznuti proizvodi
Fratello Smrznuto meso dagnji Fratello 500g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Plodovi-mora/Smrznuto-meso-dagnji-Fratello-500g/p/7192023,RSD,,500 gr,https://static.maxi.rs/medias/sys_master/products/h4a/h06/9143317561374.jpg?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1931.98 rsd/Kg,96599,True,,False,220c54511ccaed13c197876fa3d3aebf,7192023,,,Smrznuti proizvodi
Fratello Smrz.meso rakova 70/100 Fratello 50,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Plodovi-mora/Smrz-meso-rakova-70-100-Fratello-50/p/7192632,RSD,,500 gr,https://static.maxi.rs/medias/sys_master/products/h84/h4a/9143315398686.jpg?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2116 rsd/Kg,1.05800,True,,False,4a001e7a1d2e44fa4c51567c3d220a0d,7192632,,,Smrznuti proizvodi
Frikom Panirani pileci stapici Frikom 300g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-mesa/Pilecje/Panirani-pileci-stapici-Frikom-300g/p/7203940,RSD,,300 gr,https://static.maxi.rs/medias/sys_master/h96/h7a/8986534150174.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2233.3 rsd/Kg,66999,True,,False,2df734405f533cf19c5a8f7ebccfd661,7203940,,,Smrznuti proizvodi
Frikom Smrz.Pizza margaherita 300g Frikom,https://www.maxi.rs/Gotova-i-polugotova-jela/Polugotove-pice/Smrz-Pizza-margaherita-300g-Frikom/p/7647627,RSD,,300 gr,https://static.maxi.rs/medias/sys_master/h2e/h28/9047357423646.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1799.97 rsd/Kg,53999,True,,False,e86d6a678da9fe2bbb81ec39d0292c9d,7647627,,,Smrznuti proizvodi
Frikom Slad.Snesko mult.Frikom 390ml/276g,https://www.maxi.rs/Smrznuti-proizvodi/Slad-Snesko-mult-Frikom-390ml-276g/p/7658855,RSD,,276 gr,https://static.maxi.rs/medias/sys_master/h29/h9a/9048052400158.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1739.09 rsd/Kg,47999,True,,False,d7a967aeb42cce263001179e7c17b343,7658855,,,Smrznuti proizvodi
Tropic Ribarstvo Smrznuti oslic filet Tropic,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Smrznuti-oslic-filet-Tropic/p/7176639,RSD,,900 gr,https://static.maxi.rs/medias/sys_master/h84/hf2/8968919384094.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,"1.559,00 RSD/kilogram",1.40310,True,,False,7e686389e791400c0a86bd8021bb0d44,7176639,,,Smrznuti proizvodi
Tropic Ribarstvo Smrznuta skusa Tropic,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Smrznuta-skusa-Tropic/p/7176640,RSD,,800 gr,https://static.maxi.rs/medias/sys_master/h5c/hf6/8968912830494.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,"924,99 RSD/kilogram",73999,True,,False,eb56dcc67fc7666356094bcbdc639772,7176640,,,Smrznuti proizvodi
Tropic Ribarstvo Smrznuti oslic hek Tropic,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Smrznuti-oslic-hek-Tropic/p/7183778,RSD,,800 gr,https://static.maxi.rs/medias/sys_master/hd2/h03/8968939044894.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,"1.038,00 RSD/kilogram",83040,True,,False,75845b70f07a95ccfec7e9033a559c0a,7183778,,,Smrznuti proizvodi
Mara Smrz.burek sa pizza nadevom Mara 1kg,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-testa-i-pica/Slana-testa/Smrz-burek-sa-pizza-nadevom-Mara-1kg/p/7190878,RSD,,1 Kg,https://static.maxi.rs/medias/sys_master/h20/h2d/8827493023774.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,478.99 rsd/Kg,47899,True,,False,fd38f6960319b5319d757a6f3eba4c81,7190878,,,Smrznuti proizvodi
Frikom Smrznuta skarpina Frikom 600g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Smrznuta-skarpina-Frikom-600g/p/7187805,RSD,,600 gr,https://static.maxi.rs/medias/sys_master/h0c/h0a/8986513113118.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2091.65 rsd/Kg,1.25499,True,,False,ba53d8380173eb00065fe6ecaf9cf09d,7187805,,,Smrznuti proizvodi
lamargo Smrz.pastrmka ociscena Lamargo cca 800g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Smrz-pastrmka-ociscena-Lamargo-cca-800g/p/7206242,RSD,,800 gr,https://static.maxi.rs/medias/sys_master/products/h2d/h73/9143329816606.jpg?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,"1.299,00 RSD/kilogram",1.03920,True,,False,e2a68c707a5620d8b216f187764dd0fc,7206242,,,Smrznuti proizvodi
Alfa Pita solun.Bugaca krem vanila Alfa 800g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-testa-i-pica/Slatka-testa/Pita-solun-Bugaca-krem-vanila-Alfa-800g/p/7205500,RSD,,800 gr,https://static.maxi.rs/medias/sys_master/products/hdf/h22/9145070583838.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,918.74 rsd/Kg,73499,True,,False,fa1c2a5da7725b5fc0209ee1c538a8e7,7205500,,,Smrznuti proizvodi
Maxi Losos Kotlet Premia cca 800g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Losos-Kotlet-Premia-cca-800g/p/7232995,RSD,,800 gr,https://static.maxi.rs/medias/sys_master/h48/hf2/8829839999006.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,"1.639,00 RSD/kilogram",1.31120,True,,False,93408667d49cd65430663a75bce52f97,7232995,,,Smrznuti proizvodi
Tropic Ribarstvo Smrznuti Gambori Tropic Trade 350g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Plodovi-mora/Smrznuti-Gambori-Tropic-Trade-350g/p/7252297,RSD,,350 gr,https://static.maxi.rs/medias/sys_master/h7d/hf0/8968727101470.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2542.83 rsd/Kg,88999,True,,False,b060f413077f3b0f6b7939a01f18439a,7252297,,,Smrznuti proizvodi
Maxi Zam.fil.osl.bez k.sa kost.Maxi500g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Zam-fil-osl-bez-k-sa-kost-Maxi500g/p/7286334,RSD,,500 gr,https://static.maxi.rs/medias/sys_master/h53/hbf/8822416310302.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1591.98 rsd/Kg,79599,True,,False,a7101f7a1e409ac0ab79998534b587db,7286334,,,Smrznuti proizvodi
Gustona Smrznuta pizza Pepperoni Gustona 320g,https://www.maxi.rs/Gotova-i-polugotova-jela/Polugotove-pice/Smrznuta-pizza-Pepperoni-Gustona-320g/p/7436338,RSD,,320 gr,https://static.maxi.rs/medias/sys_master/h9b/hef/8927726895134.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1218.72 rsd/Kg,38999,True,,False,cbdb39bf6bc175834d36270535743ec6,7436338,,,Smrznuti proizvodi
Alfa Smrz.Mini rolls pita sa kromp 800g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-testa-i-pica/Slana-testa/Smrz-Mini-rolls-pita-sa-kromp-800g/p/7451862,RSD,,800 gr,https://static.maxi.rs/medias/sys_master/products/hb9/h96/9143335583774.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,762.49 rsd/Kg,60999,True,,False,9fa8792dedcb1f9c2c3ae98a32803ccb,7451862,,,Smrznuti proizvodi
Frozy Dagnje 350g skin-pack Frozy 10% glazure,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Plodovi-mora/Dagnje-350g-skin-pack-Frozy-10-glazure/p/7451961,RSD,,350 gr,https://static.maxi.rs/medias/sys_master/h92/h69/8882336661534.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2285.69 rsd/Kg,79999,True,,False,bd71a3010a8d8cc59f9640800691b73a,7451961,,,Smrznuti proizvodi
"FRIKOM DOO FRIKOM DOO Nugat torta 1,7kg",https://www.maxi.rs/Smrznuti-proizvodi/Smrznute-torte-i-deserti/Nugat-torta-1-7kg/p/7483371,RSD,,1.7 Kg,https://static.maxi.rs/medias/sys_master/h30/h98/8911094120478.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1361.76 rsd/Kg,2.31500,True,,False,7953bca71481b6d45a581f6009d850db,7483371,,,Smrznuti proizvodi
Frikom Smrznuta skarpina filet Frikom 400g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Smrznuta-skarpina-filet-Frikom-400g/p/7562783,RSD,,400 gr,https://static.maxi.rs/medias/sys_master/h10/h1d/8986590576670.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,3072.5 rsd/Kg,1.22900,True,,False,cd4170611228a851418d1de7e4a95abb,7562783,,,Smrznuti proizvodi
M & L INTERNATIONAL DOO BEOGRA Smrz.Cufte Vegan Grdngrmt 300g,https://www.maxi.rs/Gotova-i-polugotova-jela/Polugotove-pice/Smrz-Cufte-Vegan-Grdngrmt-300g/p/7606769,RSD,,300 gr,https://static.maxi.rs/medias/sys_master/h25/hcc/8978678644766.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2433.3 rsd/Kg,72999,True,,False,1d48aea306ed1f06f290338c9ffd2c99,7606769,,,Smrznuti proizvodi
Frikom Sladoled QuattroKapri Frikom 1600ml/933g,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-QuattroKapri-Frikom-1600ml-933g/p/7630578,RSD,,933 gr,https://static.maxi.rs/medias/sys_master/h9f/ha8/9125632442398.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,696.67 rsd/Kg,64999,True,,False,189f41fccc7c83346200fce3ea181825,7630578,,,Smrznuti proizvodi
BFD DISTRIBUTION DOO APATIN Sladoled pint badem Magnum 440ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-pint-badem-Magnum-440ml/p/7483164,RSD,,306 gr,https://static.maxi.rs/medias/sys_master/h9b/hde/9054287986718.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2287.55 rsd/Kg,69999,True,,False,f7021d60e78859130e9c3ec9578ef6ce,7483164,,,Smrznuti proizvodi
Frikom Smrznuta pizza vesuvio 330g Frikom,https://www.maxi.rs/Gotova-i-polugotova-jela/Polugotove-pice/Smrznuta-pizza-vesuvio-330g-Frikom/p/7647647,RSD,,330 gr,https://static.maxi.rs/medias/sys_master/hb1/hab/9047356014622.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1666.64 rsd/Kg,54999,True,,False,a4f4b09d63e45bf88f4f7ffbc8514fc6,7647647,,,Smrznuti proizvodi
Frikom Slad.Rum koktel mult.Frikom 390ml/276g,https://www.maxi.rs/Smrznuti-proizvodi/Slad-Rum-koktel-mult-Frikom-390ml-276g/p/7658854,RSD,,276 gr,https://static.maxi.rs/medias/sys_master/h54/h43/9048050958366.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1666.63 rsd/Kg,45999,True,,False,b82e21ef3ba5cb27fb8f04d41c0b8719,7658854,,,Smrznuti proizvodi
Frikom Slad.Macho Ch.Or.casa Frikom 370ml/260g,https://www.maxi.rs/Smrznuti-proizvodi/Slad-Macho-Ch-Or-casa-Frikom-370ml-260g/p/7658839,RSD,,260 gr,https://static.maxi.rs/medias/sys_master/h81/h73/9048053121054.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1538.42 rsd/Kg,39999,True,,False,ad8ef9873b78965553da1d33cdd59144,7658839,,,Smrznuti proizvodi
Frikom Smrz.oslic filet 800g Frikom,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Smrz-oslic-filet-800g-Frikom/p/7647654,RSD,,800 gr,https://static.maxi.rs/medias/sys_master/hfb/ha7/9054006345758.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1915 rsd/Kg,1.53200,True,,False,7d96380e6a1b061daafdf7a135553c5b,7647654,,,Smrznuti proizvodi
Frikom Smrz.oslic HEK 400g Frikom,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Smrz-oslic-HEK-400g-Frikom/p/7647660,RSD,,400 gr,https://static.maxi.rs/medias/sys_master/h8e/h0d/9054008967198.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1349.98 rsd/Kg,53999,True,,False,868ecc62a57fb4aa5c3c2e7e6644a16e,7647660,,,Smrznuti proizvodi
TROPIC TRADE DOO PREDUZECE ZA Stapici od povrca TICO 300g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-polugotova-jela/Stapici-od-povrca-TICO-300g/p/7563484,RSD,,300 gr,https://static.maxi.rs/medias/sys_master/products/h66/hc4/9143316119582.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1333.3 rsd/Kg,39999,True,,False,66a5e7fead63a6544e4ff28d55b87255,7563484,,,Smrznuti proizvodi
Maxi Smrz.Pizza vege posn.spelt.br.Premia380g,https://www.maxi.rs/Gotova-i-polugotova-jela/Polugotove-pice/Smrz-Pizza-vege-posn-spelt-br-Premia380g/p/7578109,RSD,,380 gr,https://static.maxi.rs/medias/sys_master/products/h7f/h35/9165056147486.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,699.97 rsd/Kg,26599,True,,False,c18df7fdc3a9fb77be477c534eaa556b,7578109,,,Smrznuti proizvodi
M & L INTERNATIONAL DOO BEOGRA Smrz.Medaljoni Vegan Grdngrmt 300g,https://www.maxi.rs/Gotova-i-polugotova-jela/Polugotove-pice/Smrz-Medaljoni-Vegan-Grdngrmt-300g/p/7606756,RSD,,300 gr,https://static.maxi.rs/medias/sys_master/h26/hdd/8978677989406.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2433.3 rsd/Kg,72999,True,,False,4847c77956bc590580cff40125c893ea,7606756,,,Smrznuti proizvodi
Oreo Sladoled Oreo kornet mult.4x100ml/280g,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Oreo-kornet-mult-4x100ml-280g/p/7665254,RSD,,280 gr,https://static.maxi.rs/medias/sys_master/h5a/h4e/9049915981854.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,3339.25 rsd/Kg,93499,True,,False,d9941875df085e7cd05f1fe1830fd401,7665254,,,Smrznuti proizvodi
Milka Sladoled Milka mult.kornet 4x100ml/280g,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Milka-mult-kornet-4x100ml-280g/p/7665342,RSD,,280 gr,https://static.maxi.rs/medias/sys_master/hd9/h52/9049916637214.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,3053.54 rsd/Kg,85499,True,,False,e5ad1124f4e5b9f07bac14a489a91da2,7665342,,,Smrznuti proizvodi
Frikom Smrznuti gambori ocis.repovi skampa 250g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Plodovi-mora/Smrznuti-gambori-ocis-repovi-skampa-250g/p/7181367,RSD,,250 gr,https://static.maxi.rs/medias/sys_master/hff/h26/8986546274334.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,3599.96 rsd/Kg,89999,True,,False,8a533bdfcc29d27b92bce433d182d916,7181367,,,Smrznuti proizvodi
DOO BIO FISH APATIN Smrz.Mix za rizoto 350g Frozy,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Plodovi-mora/Smrz-Mix-za-rizoto-350g-Frozy/p/7509758,RSD,,350 gr,https://static.maxi.rs/medias/sys_master/h98/h1b/8881415585822.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2285.69 rsd/Kg,79999,True,,False,c429b65660ca872edb3d6c45a2fc7e1c,7509758,,,Smrznuti proizvodi
MMM LASTA Smrz.knedle Kaiser bela cok-malina420g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-testa-i-pica/Slatka-testa/Smrz-knedle-Kaiser-bela-cok-malina420g/p/7563493,RSD,,420 gr,https://static.maxi.rs/medias/sys_master/products/h61/hbd/9143334862878.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1207.12 rsd/Kg,50699,True,,False,3c9a0bb2a607f27ab7917a010848360e,7563493,,,Smrznuti proizvodi
Frikom Smrz.rolnice pizza Frikom 800g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-testa-i-pica/Slana-testa/Smrz-rolnice-pizza-Frikom-800g/p/7630542,RSD,,800 gr,https://static.maxi.rs/medias/sys_master/h54/h4e/9001481469982.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,687.49 rsd/Kg,54999,True,,False,3c71bb9853b5e56ee3121a511a4b8334,7630542,,,Smrznuti proizvodi
Frikom Smrz.plodovi mora za rizoto Frikom 300g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Plodovi-mora/Smrz-plodovi-mora-za-rizoto-Frikom-300g/p/7176870,RSD,,300 gr,https://static.maxi.rs/medias/sys_master/he7/hc2/8986529497118.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2899.97 rsd/Kg,86999,True,,False,b2e9f7422f1a06b2ae5de81716e45024,7176870,,,Smrznuti proizvodi
Frikom Smrz.lignja patagonica ocisc.Frikom 400g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Plodovi-mora/Smrz-lignja-patagonica-ocisc-Frikom-400g/p/7200890,RSD,,400 gr,https://static.maxi.rs/medias/sys_master/hde/h6c/8986585858078.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,3747.5 rsd/Kg,1.49900,True,,False,8befe10d1551f0b6da004757d8e61bd1,7200890,,,Smrznuti proizvodi
Frikom Smrznuta rodjendanska torta Frikom 1kg,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-rodjendanska-torta-Frikom-1kg/p/7194449,RSD,,1 Kg,https://static.maxi.rs/medias/sys_master/ha7/hba/9059650699294.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1599 rsd/Kg,1.59900,True,,False,6151eaafb6c6e8c3b2d237e91c12cdcf,7194449,,,Smrznuti proizvodi
FRIKOM DOO FRIKOM DOO Slad.Macho casa cokolada Frikom 255g,https://www.maxi.rs/Smrznuti-proizvodi/Sladoledi/Slad-Macho-casa-cokolada-Frikom-255g/p/7583605,RSD,,255 gr,https://static.maxi.rs/medias/sys_master/h06/h99/8998268829726.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1647.02 rsd/Kg,41999,True,,False,7dce1d2d010da743ba8f575cc110e9eb,7583605,,,Smrznuti proizvodi
FRIKOM DOO FRIKOM DOO Slad.Macho casa bela cok.Frikom 255g,https://www.maxi.rs/Smrznuti-proizvodi/Sladoledi/Slad-Macho-casa-bela-cok-Frikom-255g/p/7583594,RSD,,255 gr,https://static.maxi.rs/medias/sys_master/hba/h88/8998268108830.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1647.02 rsd/Kg,41999,True,,False,c6ee3a08dc5f0c9afd8992622be6dc91,7583594,,,Smrznuti proizvodi
